timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1728915162785,296,Homepage Test,200,OK,Thread Group 1-24,text,true,,7311,189,16,16,https://automationexercise.com/login,295,0,0
1728915162908,240,Homepage Test,200,OK,Thread Group 1-29,text,true,,7313,189,17,17,https://automationexercise.com/login,240,0,0
1728915162617,532,Homepage Test,200,OK,Thread Group 1-32,text,true,,7317,189,17,17,https://automationexercise.com/login,531,0,288
1728915162908,284,Homepage Test,200,OK,Thread Group 1-20,text,true,,7317,189,17,17,https://automationexercise.com/login,241,0,0
1728915162982,347,Homepage Test,200,OK,Thread Group 1-25,text,true,,7313,189,17,17,https://automationexercise.com/login,345,0,0
1728915163016,313,Homepage Test,200,OK,Thread Group 1-30,text,true,,7319,189,17,17,https://automationexercise.com/login,313,0,0
1728915162981,349,Homepage Test,200,OK,Thread Group 1-27,text,true,,7317,189,17,17,https://automationexercise.com/login,349,0,0
1728915162818,514,Homepage Test,200,OK,Thread Group 1-33,text,true,,7313,189,17,17,https://automationexercise.com/login,513,0,265
1728915163032,338,Homepage Test,200,OK,Thread Group 1-23,text,true,,7315,189,17,17,https://automationexercise.com/login,300,0,0
1728915163164,348,Homepage Test,200,OK,Thread Group 1-28,text,true,,7315,189,17,17,https://automationexercise.com/login,346,0,0
1728915163018,535,Homepage Test,200,OK,Thread Group 1-34,text,true,,7311,189,18,18,https://automationexercise.com/login,494,0,176
1728915163164,389,Homepage Test,200,OK,Thread Group 1-26,text,true,,7319,189,18,18,https://automationexercise.com/login,389,0,0
1728915163164,389,Homepage Test,200,OK,Thread Group 1-21,text,true,,7321,189,18,18,https://automationexercise.com/login,349,0,0
1728915163200,354,Homepage Test,200,OK,Thread Group 1-31,text,true,,7321,189,17,17,https://automationexercise.com/login,354,0,0
1728915163314,301,Homepage Test,200,OK,Thread Group 1-22,text,true,,7319,189,17,17,https://automationexercise.com/login,299,0,0
1728915163381,289,Homepage Test,200,OK,Thread Group 1-24,text,true,,7317,189,17,17,https://automationexercise.com/login,289,0,0
1728915163450,293,Homepage Test,200,OK,Thread Group 1-29,text,true,,7317,189,18,18,https://automationexercise.com/login,292,0,0
1728915163461,285,Homepage Test,200,OK,Thread Group 1-32,text,true,,7317,189,18,18,https://automationexercise.com/login,284,0,0
1728915163632,413,Homepage Test,200,OK,Thread Group 1-27,text,true,,7311,189,19,19,https://automationexercise.com/login,413,0,0
1728915163630,416,Homepage Test,200,OK,Thread Group 1-30,text,true,,7317,189,19,19,https://automationexercise.com/login,415,0,0
1728915163632,414,Homepage Test,200,OK,Thread Group 1-33,text,true,,7315,189,19,19,https://automationexercise.com/login,414,0,0
1728915163671,377,Homepage Test,200,OK,Thread Group 1-23,text,true,,7319,189,19,19,https://automationexercise.com/login,375,0,0
1728915163630,420,Homepage Test,200,OK,Thread Group 1-25,text,true,,7313,189,18,18,https://automationexercise.com/login,418,0,0
1728915163429,621,Homepage Test,200,OK,Thread Group 1-36,text,true,,7311,189,18,18,https://automationexercise.com/login,621,0,243
1728915163812,285,Homepage Test,200,OK,Thread Group 1-28,text,true,,7321,189,18,18,https://automationexercise.com/login,284,0,0
1728915163617,483,Homepage Test,200,OK,Thread Group 1-37,text,true,,7313,189,18,18,https://automationexercise.com/login,480,0,196
1728915163854,356,Homepage Test,200,OK,Thread Group 1-31,text,true,,7313,189,19,19,https://automationexercise.com/login,317,0,0
1728915163853,372,Homepage Test,200,OK,Thread Group 1-26,text,true,,7313,189,19,19,https://automationexercise.com/login,357,0,0
1728915163853,372,Homepage Test,200,OK,Thread Group 1-34,text,true,,7323,189,19,19,https://automationexercise.com/login,357,0,0
1728915163915,311,Homepage Test,200,OK,Thread Group 1-22,text,true,,7317,189,19,19,https://automationexercise.com/login,310,0,0
